entries,exits,record_datetime,sensor_id,sensor_name
111,3248,2023-02-02 23:59:00,65,sensor_65
71,4054,2023-02-03 23:59:00,65,sensor_65
60,5077,2023-02-04 23:59:00,65,sensor_65
68,6170,2023-02-05 23:59:00,65,sensor_65
125,4065,2023-02-06 23:59:00,65,sensor_65
3,4,2023-02-07 23:59:00,65,sensor_65
63,3664,2023-02-08 23:59:00,65,sensor_65
82,3773,2023-02-09 23:59:00,65,sensor_65
68,4625,2023-02-10 23:59:00,65,sensor_65
96,5463,2023-02-11 23:59:00,65,sensor_65
88,5501,2023-02-12 23:59:00,65,sensor_65
69,5276,2023-02-13 23:59:00,65,sensor_65
76,5694,2023-02-14 23:59:00,65,sensor_65
70,5170,2023-02-15 23:59:00,65,sensor_65
6,9,2023-02-16 23:59:00,65,sensor_65
69,5338,2023-02-17 23:59:00,65,sensor_65
91,6632,2023-02-18 23:59:00,65,sensor_65
74,6431,2023-02-19 23:59:00,65,sensor_65
87,6207,2023-02-20 23:59:00,65,sensor_65
84,5790,2023-02-21 23:59:00,65,sensor_65
67,5139,2023-02-22 23:59:00,65,sensor_65
94,5247,2023-02-23 23:59:00,65,sensor_65
84,5873,2023-02-24 23:59:00,65,sensor_65
83,6046,2023-02-25 23:59:00,65,sensor_65
60,4898,2023-02-26 23:59:00,65,sensor_65
63,4481,2023-02-27 23:59:00,65,sensor_65
68,4487,2023-02-28 23:59:00,65,sensor_65
81,4022,2023-03-01 23:59:00,65,sensor_65
87,4557,2023-03-02 23:59:00,65,sensor_65
81,4933,2023-03-03 23:59:00,65,sensor_65
77,5157,2023-03-04 23:59:00,65,sensor_65
86,5695,2023-03-05 23:59:00,65,sensor_65
68,3497,2023-03-06 23:59:00,65,sensor_65
2,2,2023-03-07 23:59:00,65,sensor_65
2,5,2023-03-08 23:59:00,65,sensor_65
20,25,2023-03-09 23:59:00,65,sensor_65
3,5,2023-03-10 23:59:00,65,sensor_65
69,5896,2023-03-11 23:59:00,65,sensor_65
88,5244,2023-03-12 23:59:00,65,sensor_65
65,4642,2023-03-13 23:59:00,65,sensor_65
204,3364,2023-03-14 23:59:00,65,sensor_65
661,788,2023-03-15 23:59:00,65,sensor_65
273,4908,2023-03-16 23:59:00,65,sensor_65
96,4720,2023-03-17 23:59:00,65,sensor_65
75,5978,2023-03-18 23:59:00,65,sensor_65
70,5206,2023-03-19 23:59:00,65,sensor_65
72,4750,2023-03-20 23:59:00,65,sensor_65
79,4947,2023-03-21 23:59:00,65,sensor_65
81,3674,2023-03-22 23:59:00,65,sensor_65
28,30,2023-03-23 23:59:00,65,sensor_65
84,4882,2023-03-24 23:59:00,65,sensor_65
89,6231,2023-03-25 23:59:00,65,sensor_65
111,5546,2023-03-26 23:59:00,65,sensor_65
82,5213,2023-03-27 23:59:00,65,sensor_65
5,7,2023-03-28 23:59:00,65,sensor_65
86,4917,2023-03-29 23:59:00,65,sensor_65
80,4603,2023-03-30 23:59:00,65,sensor_65
91,5162,2023-03-31 23:59:00,65,sensor_65
86,5830,2023-04-01 23:59:00,65,sensor_65
89,5448,2023-04-02 23:59:00,65,sensor_65
46,2788,2023-04-03 14:00:00,65,sensor_65
7,7,2023-01-01 23:59:00,68,sensor_68
106,119,2023-01-02 23:59:00,68,sensor_68
15,12,2023-01-03 23:59:00,68,sensor_68
122,139,2023-01-04 23:59:00,68,sensor_68
138,156,2023-01-05 23:59:00,68,sensor_68
124,126,2023-01-06 23:59:00,68,sensor_68
148,146,2023-01-07 23:59:00,68,sensor_68
5,4,2023-01-08 23:59:00,68,sensor_68
184,191,2023-01-09 23:59:00,68,sensor_68
35,36,2023-01-10 23:59:00,68,sensor_68
149,157,2023-01-11 23:59:00,68,sensor_68
124,139,2023-01-12 23:59:00,68,sensor_68
157,171,2023-01-13 23:59:00,68,sensor_68
120,127,2023-01-14 23:59:00,68,sensor_68
6,5,2023-01-15 23:59:00,68,sensor_68
103,112,2023-01-16 23:59:00,68,sensor_68
19,16,2023-01-17 23:59:00,68,sensor_68
133,136,2023-01-18 23:59:00,68,sensor_68
88,90,2023-01-19 23:59:00,68,sensor_68
158,160,2023-01-20 23:59:00,68,sensor_68
123,122,2023-01-21 23:59:00,68,sensor_68
8,4,2023-01-22 23:59:00,68,sensor_68
125,132,2023-01-23 23:59:00,68,sensor_68
12,12,2023-01-24 23:59:00,68,sensor_68
123,140,2023-01-25 23:59:00,68,sensor_68
134,141,2023-01-26 23:59:00,68,sensor_68
81,89,2023-01-27 23:59:00,68,sensor_68
78,78,2023-01-28 23:59:00,68,sensor_68
5,4,2023-01-29 23:59:00,68,sensor_68
154,157,2023-01-30 23:59:00,68,sensor_68
24,17,2023-01-31 23:59:00,68,sensor_68
125,130,2023-02-01 23:59:00,68,sensor_68
132,140,2023-02-02 23:59:00,68,sensor_68
127,130,2023-02-03 23:59:00,68,sensor_68
95,97,2023-02-04 23:59:00,68,sensor_68
27,17,2023-02-05 23:59:00,68,sensor_68
214,219,2023-02-06 23:59:00,68,sensor_68
7,5,2023-02-07 23:59:00,68,sensor_68
129,134,2023-02-08 23:59:00,68,sensor_68
158,163,2023-02-09 23:59:00,68,sensor_68
99,101,2023-02-10 23:59:00,68,sensor_68
59,62,2023-02-11 23:59:00,68,sensor_68
3,3,2023-02-12 23:59:00,68,sensor_68
182,190,2023-02-13 23:59:00,68,sensor_68
25,21,2023-02-14 23:59:00,68,sensor_68
147,163,2023-02-15 23:59:00,68,sensor_68
147,164,2023-02-16 23:59:00,68,sensor_68
145,150,2023-02-17 23:59:00,68,sensor_68
120,114,2023-02-18 23:59:00,68,sensor_68
10,9,2023-02-19 23:59:00,68,sensor_68
162,161,2023-02-20 23:59:00,68,sensor_68
33,37,2023-02-21 23:59:00,68,sensor_68
122,123,2023-02-22 23:59:00,68,sensor_68
112,124,2023-02-23 23:59:00,68,sensor_68
159,161,2023-02-24 23:59:00,68,sensor_68
111,114,2023-02-25 23:59:00,68,sensor_68
4,2,2023-02-26 23:59:00,68,sensor_68
111,117,2023-02-27 23:59:00,68,sensor_68
18,17,2023-02-28 23:59:00,68,sensor_68
137,139,2023-03-01 23:59:00,68,sensor_68
87,87,2023-03-02 23:59:00,68,sensor_68
116,115,2023-03-03 23:59:00,68,sensor_68
83,78,2023-03-04 23:59:00,68,sensor_68
9,6,2023-03-05 23:59:00,68,sensor_68
199,202,2023-03-06 23:59:00,68,sensor_68
1,2,2023-03-07 23:59:00,68,sensor_68
128,131,2023-03-08 23:59:00,68,sensor_68
160,173,2023-03-09 23:59:00,68,sensor_68
121,127,2023-03-10 23:59:00,68,sensor_68
109,110,2023-03-11 23:59:00,68,sensor_68
6,5,2023-03-12 23:59:00,68,sensor_68
134,142,2023-03-13 23:59:00,68,sensor_68
19,14,2023-03-14 23:59:00,68,sensor_68
176,191,2023-03-15 23:59:00,68,sensor_68
143,153,2023-03-16 23:59:00,68,sensor_68
131,133,2023-03-17 23:59:00,68,sensor_68
118,120,2023-03-18 23:59:00,68,sensor_68
6,3,2023-03-19 23:59:00,68,sensor_68
157,164,2023-03-20 23:59:00,68,sensor_68
52,43,2023-03-21 23:59:00,68,sensor_68
153,167,2023-03-22 23:59:00,68,sensor_68
26,24,2023-03-23 23:59:00,68,sensor_68
104,106,2023-03-24 23:59:00,68,sensor_68
119,112,2023-03-25 23:59:00,68,sensor_68
8,4,2023-03-26 23:59:00,68,sensor_68
135,145,2023-03-27 23:59:00,68,sensor_68
8,10,2023-03-28 23:59:00,68,sensor_68
133,138,2023-03-29 23:59:00,68,sensor_68
129,134,2023-03-30 23:59:00,68,sensor_68
133,144,2023-03-31 23:59:00,68,sensor_68
101,102,2023-04-01 23:59:00,68,sensor_68
6,6,2023-04-02 23:59:00,68,sensor_68
96,69,2023-04-03 14:00:00,68,sensor_68
0,0,2023-01-01 23:59:00,69,sensor_69
0,0,2023-01-02 23:59:00,69,sensor_69
4,47,2023-01-03 23:59:00,69,sensor_69
4,35,2023-01-04 23:59:00,69,sensor_69
0,36,2023-01-05 23:59:00,69,sensor_69
6,37,2023-01-06 23:59:00,69,sensor_69
8,102,2023-01-07 23:59:00,69,sensor_69
3,108,2023-01-08 23:59:00,69,sensor_69
0,0,2023-01-09 23:59:00,69,sensor_69
6,30,2023-01-10 23:59:00,69,sensor_69
2,49,2023-01-11 23:59:00,69,sensor_69
8,127,2023-01-12 23:59:00,69,sensor_69
3,26,2023-01-13 23:59:00,69,sensor_69
6,109,2023-01-14 23:59:00,69,sensor_69
5,75,2023-01-15 23:59:00,69,sensor_69
2,2,2023-01-16 23:59:00,69,sensor_69
8,107,2023-01-17 23:59:00,69,sensor_69
1,27,2023-01-18 23:59:00,69,sensor_69
1,8,2023-01-19 23:59:00,69,sensor_69
4,127,2023-01-20 23:59:00,69,sensor_69
9,119,2023-01-21 23:59:00,69,sensor_69
8,138,2023-01-22 23:59:00,69,sensor_69
0,0,2023-01-23 23:59:00,69,sensor_69
1,19,2023-01-24 23:59:00,69,sensor_69
0,17,2023-01-25 23:59:00,69,sensor_69
8,9,2023-01-26 23:59:00,69,sensor_69
3,44,2023-01-27 23:59:00,69,sensor_69
10,139,2023-01-28 23:59:00,69,sensor_69
11,189,2023-01-29 23:59:00,69,sensor_69
0,0,2023-01-30 23:59:00,69,sensor_69
2,5,2023-01-31 23:59:00,69,sensor_69
1,14,2023-02-01 23:59:00,69,sensor_69
9,36,2023-02-02 23:59:00,69,sensor_69
7,81,2023-02-03 23:59:00,69,sensor_69
7,143,2023-02-04 23:59:00,69,sensor_69
13,146,2023-02-05 23:59:00,69,sensor_69
3,34,2023-02-06 23:59:00,69,sensor_69
9,70,2023-02-07 23:59:00,69,sensor_69
7,83,2023-02-08 23:59:00,69,sensor_69
5,53,2023-02-09 23:59:00,69,sensor_69
9,49,2023-02-10 23:59:00,69,sensor_69
2,143,2023-02-11 23:59:00,69,sensor_69
11,183,2023-02-12 23:59:00,69,sensor_69
5,29,2023-02-13 23:59:00,69,sensor_69
7,89,2023-02-14 23:59:00,69,sensor_69
5,119,2023-02-15 23:59:00,69,sensor_69
5,96,2023-02-16 23:59:00,69,sensor_69
9,79,2023-02-17 23:59:00,69,sensor_69
16,209,2023-02-18 23:59:00,69,sensor_69
11,147,2023-02-19 23:59:00,69,sensor_69
0,0,2023-02-20 23:59:00,69,sensor_69
3,84,2023-02-21 23:59:00,69,sensor_69
6,59,2023-02-22 23:59:00,69,sensor_69
6,68,2023-02-23 23:59:00,69,sensor_69
5,96,2023-02-24 23:59:00,69,sensor_69
9,245,2023-02-25 23:59:00,69,sensor_69
19,235,2023-02-26 23:59:00,69,sensor_69
7,7,2023-02-27 23:59:00,69,sensor_69
4,61,2023-02-28 23:59:00,69,sensor_69
3,42,2023-03-01 23:59:00,69,sensor_69
12,65,2023-03-02 23:59:00,69,sensor_69
4,56,2023-03-03 23:59:00,69,sensor_69
8,125,2023-03-04 23:59:00,69,sensor_69
5,113,2023-03-05 23:59:00,69,sensor_69
3,3,2023-03-06 23:59:00,69,sensor_69
4,20,2023-03-07 23:59:00,69,sensor_69
7,66,2023-03-08 23:59:00,69,sensor_69
6,93,2023-03-09 23:59:00,69,sensor_69
7,65,2023-03-10 23:59:00,69,sensor_69
6,162,2023-03-11 23:59:00,69,sensor_69
7,133,2023-03-12 23:59:00,69,sensor_69
0,0,2023-03-13 23:59:00,69,sensor_69
4,35,2023-03-14 23:59:00,69,sensor_69
1,39,2023-03-15 23:59:00,69,sensor_69
2,29,2023-03-16 23:59:00,69,sensor_69
7,36,2023-03-17 23:59:00,69,sensor_69
8,190,2023-03-18 23:59:00,69,sensor_69
10,241,2023-03-19 23:59:00,69,sensor_69
0,0,2023-03-20 23:59:00,69,sensor_69
1,34,2023-03-21 23:59:00,69,sensor_69
7,17,2023-03-22 23:59:00,69,sensor_69
4,31,2023-03-23 23:59:00,69,sensor_69
8,86,2023-03-24 23:59:00,69,sensor_69
7,147,2023-03-25 23:59:00,69,sensor_69
10,174,2023-03-26 23:59:00,69,sensor_69
0,0,2023-03-27 23:59:00,69,sensor_69
10,48,2023-03-28 23:59:00,69,sensor_69
8,85,2023-03-29 23:59:00,69,sensor_69
1,24,2023-03-30 23:59:00,69,sensor_69
9,130,2023-03-31 23:59:00,69,sensor_69
11,96,2023-04-01 23:59:00,69,sensor_69
4,111,2023-04-02 23:59:00,69,sensor_69
0,0,2023-04-03 14:00:00,69,sensor_69
0,0,2023-01-01 23:59:00,70,sensor_70
0,0,2023-01-02 23:59:00,70,sensor_70
1,1,2023-01-03 23:59:00,70,sensor_70
0,0,2023-01-04 23:59:00,70,sensor_70
13,14,2023-01-05 23:59:00,70,sensor_70
1,1,2023-01-06 23:59:00,70,sensor_70
0,0,2023-01-07 23:59:00,70,sensor_70
0,0,2023-01-08 23:59:00,70,sensor_70
149,139,2023-01-09 23:59:00,70,sensor_70
156,78,2023-01-10 23:59:00,70,sensor_70
140,86,2023-01-11 23:59:00,70,sensor_70
112,70,2023-01-12 23:59:00,70,sensor_70
119,70,2023-01-13 23:59:00,70,sensor_70
157,82,2023-01-14 23:59:00,70,sensor_70
118,74,2023-01-15 23:59:00,70,sensor_70
14,15,2023-01-16 23:59:00,70,sensor_70
91,56,2023-01-17 23:59:00,70,sensor_70
104,52,2023-01-18 23:59:00,70,sensor_70
42,27,2023-01-19 23:59:00,70,sensor_70
139,82,2023-01-20 23:59:00,70,sensor_70
152,102,2023-01-21 23:59:00,70,sensor_70
133,68,2023-01-22 23:59:00,70,sensor_70
0,0,2023-01-23 23:59:00,70,sensor_70
91,58,2023-01-24 23:59:00,70,sensor_70
105,48,2023-01-25 23:59:00,70,sensor_70
98,52,2023-01-26 23:59:00,70,sensor_70
94,59,2023-01-27 23:59:00,70,sensor_70
164,86,2023-01-28 23:59:00,70,sensor_70
148,78,2023-01-29 23:59:00,70,sensor_70
0,0,2023-01-30 23:59:00,70,sensor_70
50,25,2023-01-31 23:59:00,70,sensor_70
114,74,2023-02-01 23:59:00,70,sensor_70
75,41,2023-02-02 23:59:00,70,sensor_70
108,55,2023-02-03 23:59:00,70,sensor_70
181,103,2023-02-04 23:59:00,70,sensor_70
136,73,2023-02-05 23:59:00,70,sensor_70
1,1,2023-02-06 23:59:00,70,sensor_70
67,43,2023-02-07 23:59:00,70,sensor_70
79,52,2023-02-08 23:59:00,70,sensor_70
77,51,2023-02-09 23:59:00,70,sensor_70
105,43,2023-02-10 23:59:00,70,sensor_70
130,59,2023-02-11 23:59:00,70,sensor_70
141,90,2023-02-12 23:59:00,70,sensor_70
1,1,2023-02-13 23:59:00,70,sensor_70
168,103,2023-02-14 23:59:00,70,sensor_70
93,46,2023-02-15 23:59:00,70,sensor_70
75,37,2023-02-16 23:59:00,70,sensor_70
98,48,2023-02-17 23:59:00,70,sensor_70
183,95,2023-02-18 23:59:00,70,sensor_70
186,81,2023-02-19 23:59:00,70,sensor_70
1,1,2023-02-20 23:59:00,70,sensor_70
158,85,2023-02-21 23:59:00,70,sensor_70
143,69,2023-02-22 23:59:00,70,sensor_70
136,66,2023-02-23 23:59:00,70,sensor_70
123,71,2023-02-24 23:59:00,70,sensor_70
168,72,2023-02-25 23:59:00,70,sensor_70
154,70,2023-02-26 23:59:00,70,sensor_70
2,2,2023-02-27 23:59:00,70,sensor_70
169,81,2023-02-28 23:59:00,70,sensor_70
124,69,2023-03-01 23:59:00,70,sensor_70
130,72,2023-03-02 23:59:00,70,sensor_70
130,85,2023-03-03 23:59:00,70,sensor_70
195,82,2023-03-04 23:59:00,70,sensor_70
114,70,2023-03-05 23:59:00,70,sensor_70
1,1,2023-03-06 23:59:00,70,sensor_70
52,15,2023-03-07 23:59:00,70,sensor_70
55,30,2023-03-08 23:59:00,70,sensor_70
67,36,2023-03-09 23:59:00,70,sensor_70
98,53,2023-03-10 23:59:00,70,sensor_70
71,40,2023-03-11 23:59:00,70,sensor_70
151,85,2023-03-12 23:59:00,70,sensor_70
16,17,2023-03-13 23:59:00,70,sensor_70
12,11,2023-03-14 23:59:00,70,sensor_70
18,17,2023-03-15 23:59:00,70,sensor_70
0,0,2023-03-16 23:59:00,70,sensor_70
0,0,2023-03-17 23:59:00,70,sensor_70
0,0,2023-03-18 23:59:00,70,sensor_70
0,0,2023-03-19 23:59:00,70,sensor_70
5,5,2023-03-20 23:59:00,70,sensor_70
0,0,2023-03-21 23:59:00,70,sensor_70
0,0,2023-03-22 23:59:00,70,sensor_70
29,31,2023-03-23 23:59:00,70,sensor_70
0,0,2023-03-24 23:59:00,70,sensor_70
0,0,2023-03-25 23:59:00,70,sensor_70
0,0,2023-03-26 23:59:00,70,sensor_70
0,0,2023-03-27 23:59:00,70,sensor_70
0,0,2023-03-28 23:59:00,70,sensor_70
0,0,2023-03-29 23:59:00,70,sensor_70
0,0,2023-03-30 23:59:00,70,sensor_70
0,0,2023-03-31 23:59:00,70,sensor_70
0,0,2023-04-01 23:59:00,70,sensor_70
0,0,2023-04-02 23:59:00,70,sensor_70
2,2,2023-04-03 14:00:00,70,sensor_70
152,154,2023-01-01 23:59:00,71,sensor_71
782,804,2023-01-02 23:59:00,71,sensor_71
622,677,2023-01-03 23:59:00,71,sensor_71
578,638,2023-01-04 23:59:00,71,sensor_71
607,605,2023-01-05 23:59:00,71,sensor_71
599,619,2023-01-06 23:59:00,71,sensor_71
647,706,2023-01-07 23:59:00,71,sensor_71
586,635,2023-01-08 23:59:00,71,sensor_71
470,499,2023-01-09 23:59:00,71,sensor_71
537,575,2023-01-10 23:59:00,71,sensor_71
553,528,2023-01-11 23:59:00,71,sensor_71
586,566,2023-01-12 23:59:00,71,sensor_71
1160,1173,2023-01-13 23:59:00,71,sensor_71
557,570,2023-01-14 23:59:00,71,sensor_71
567,544,2023-01-15 23:59:00,71,sensor_71
523,468,2023-01-16 23:59:00,71,sensor_71
705,696,2023-01-17 23:59:00,71,sensor_71
1429,1426,2023-01-18 23:59:00,71,sensor_71
62,77,2023-01-19 23:59:00,71,sensor_71
520,505,2023-01-20 23:59:00,71,sensor_71
561,588,2023-01-21 23:59:00,71,sensor_71
481,486,2023-01-22 23:59:00,71,sensor_71
427,407,2023-01-23 23:59:00,71,sensor_71
488,524,2023-01-24 23:59:00,71,sensor_71
483,443,2023-01-25 23:59:00,71,sensor_71
482,494,2023-01-26 23:59:00,71,sensor_71
553,542,2023-01-27 23:59:00,71,sensor_71
647,662,2023-01-28 23:59:00,71,sensor_71
568,582,2023-01-29 23:59:00,71,sensor_71
493,495,2023-01-30 23:59:00,71,sensor_71
180,186,2023-01-31 23:59:00,71,sensor_71
530,487,2023-02-01 23:59:00,71,sensor_71
584,569,2023-02-02 23:59:00,71,sensor_71
970,988,2023-02-03 23:59:00,71,sensor_71
627,612,2023-02-04 23:59:00,71,sensor_71
667,717,2023-02-05 23:59:00,71,sensor_71
588,535,2023-02-06 23:59:00,71,sensor_71
98,109,2023-02-07 23:59:00,71,sensor_71
589,576,2023-02-08 23:59:00,71,sensor_71
495,497,2023-02-09 23:59:00,71,sensor_71
609,604,2023-02-10 23:59:00,71,sensor_71
517,513,2023-02-11 23:59:00,71,sensor_71
583,549,2023-02-12 23:59:00,71,sensor_71
660,631,2023-02-13 23:59:00,71,sensor_71
782,717,2023-02-14 23:59:00,71,sensor_71
677,675,2023-02-15 23:59:00,71,sensor_71
144,142,2023-02-16 23:59:00,71,sensor_71
649,630,2023-02-17 23:59:00,71,sensor_71
633,663,2023-02-18 23:59:00,71,sensor_71
651,628,2023-02-19 23:59:00,71,sensor_71
725,731,2023-02-20 23:59:00,71,sensor_71
784,827,2023-02-21 23:59:00,71,sensor_71
627,590,2023-02-22 23:59:00,71,sensor_71
672,654,2023-02-23 23:59:00,71,sensor_71
691,696,2023-02-24 23:59:00,71,sensor_71
573,620,2023-02-25 23:59:00,71,sensor_71
595,611,2023-02-26 23:59:00,71,sensor_71
622,611,2023-02-27 23:59:00,71,sensor_71
518,533,2023-02-28 23:59:00,71,sensor_71
627,614,2023-03-01 23:59:00,71,sensor_71
660,671,2023-03-02 23:59:00,71,sensor_71
610,608,2023-03-03 23:59:00,71,sensor_71
691,679,2023-03-04 23:59:00,71,sensor_71
629,695,2023-03-05 23:59:00,71,sensor_71
515,475,2023-03-06 23:59:00,71,sensor_71
70,71,2023-03-07 23:59:00,71,sensor_71
99,94,2023-03-08 23:59:00,71,sensor_71
164,155,2023-03-09 23:59:00,71,sensor_71
126,117,2023-03-10 23:59:00,71,sensor_71
567,604,2023-03-11 23:59:00,71,sensor_71
587,608,2023-03-12 23:59:00,71,sensor_71
823,856,2023-03-13 23:59:00,71,sensor_71
996,928,2023-03-14 23:59:00,71,sensor_71
793,698,2023-03-15 23:59:00,71,sensor_71
856,898,2023-03-16 23:59:00,71,sensor_71
612,635,2023-03-17 23:59:00,71,sensor_71
664,679,2023-03-18 23:59:00,71,sensor_71
646,689,2023-03-19 23:59:00,71,sensor_71
678,684,2023-03-20 23:59:00,71,sensor_71
666,660,2023-03-21 23:59:00,71,sensor_71
639,626,2023-03-22 23:59:00,71,sensor_71
70,70,2023-03-23 23:59:00,71,sensor_71
634,670,2023-03-24 23:59:00,71,sensor_71
667,672,2023-03-25 23:59:00,71,sensor_71
635,639,2023-03-26 23:59:00,71,sensor_71
701,776,2023-03-27 23:59:00,71,sensor_71
67,89,2023-03-28 23:59:00,71,sensor_71
617,654,2023-03-29 23:59:00,71,sensor_71
631,631,2023-03-30 23:59:00,71,sensor_71
602,632,2023-03-31 23:59:00,71,sensor_71
680,729,2023-04-01 23:59:00,71,sensor_71
640,743,2023-04-02 23:59:00,71,sensor_71
368,354,2023-04-03 14:00:00,71,sensor_71
0,0,2023-01-01 23:59:00,72,sensor_72
0,0,2023-01-02 23:59:00,72,sensor_72
33,1045,2023-01-03 23:59:00,72,sensor_72
24,1048,2023-01-04 23:59:00,72,sensor_72
20,1068,2023-01-05 23:59:00,72,sensor_72
16,828,2023-01-06 23:59:00,72,sensor_72
0,0,2023-01-07 23:59:00,72,sensor_72
0,0,2023-01-08 23:59:00,72,sensor_72
19,1053,2023-01-09 23:59:00,72,sensor_72
27,1162,2023-01-10 23:59:00,72,sensor_72
14,1112,2023-01-11 23:59:00,72,sensor_72
13,1052,2023-01-12 23:59:00,72,sensor_72
15,947,2023-01-13 23:59:00,72,sensor_72
0,0,2023-01-14 23:59:00,72,sensor_72
0,0,2023-01-15 23:59:00,72,sensor_72
14,1118,2023-01-16 23:59:00,72,sensor_72
30,1185,2023-01-17 23:59:00,72,sensor_72
13,1101,2023-01-18 23:59:00,72,sensor_72
8,604,2023-01-19 23:59:00,72,sensor_72
9,936,2023-01-20 23:59:00,72,sensor_72
0,0,2023-01-21 23:59:00,72,sensor_72
0,0,2023-01-22 23:59:00,72,sensor_72
20,1059,2023-01-23 23:59:00,72,sensor_72
26,962,2023-01-24 23:59:00,72,sensor_72
27,1015,2023-01-25 23:59:00,72,sensor_72
16,1036,2023-01-26 23:59:00,72,sensor_72
17,884,2023-01-27 23:59:00,72,sensor_72
0,0,2023-01-28 23:59:00,72,sensor_72
0,0,2023-01-29 23:59:00,72,sensor_72
29,1139,2023-01-30 23:59:00,72,sensor_72
18,907,2023-01-31 23:59:00,72,sensor_72
29,951,2023-02-01 23:59:00,72,sensor_72
18,977,2023-02-02 23:59:00,72,sensor_72
22,901,2023-02-03 23:59:00,72,sensor_72
0,0,2023-02-04 23:59:00,72,sensor_72
0,0,2023-02-05 23:59:00,72,sensor_72
17,1048,2023-02-06 23:59:00,72,sensor_72
18,1046,2023-02-07 23:59:00,72,sensor_72
13,905,2023-02-08 23:59:00,72,sensor_72
27,1002,2023-02-09 23:59:00,72,sensor_72
20,720,2023-02-10 23:59:00,72,sensor_72
0,0,2023-02-11 23:59:00,72,sensor_72
0,0,2023-02-12 23:59:00,72,sensor_72
16,585,2023-02-13 23:59:00,72,sensor_72
11,614,2023-02-14 23:59:00,72,sensor_72
10,547,2023-02-15 23:59:00,72,sensor_72
7,485,2023-02-16 23:59:00,72,sensor_72
14,566,2023-02-17 23:59:00,72,sensor_72
0,0,2023-02-18 23:59:00,72,sensor_72
0,0,2023-02-19 23:59:00,72,sensor_72
29,1134,2023-02-20 23:59:00,72,sensor_72
21,1152,2023-02-21 23:59:00,72,sensor_72
19,1189,2023-02-22 23:59:00,72,sensor_72
35,1111,2023-02-23 23:59:00,72,sensor_72
25,1043,2023-02-24 23:59:00,72,sensor_72
0,0,2023-02-25 23:59:00,72,sensor_72
0,0,2023-02-26 23:59:00,72,sensor_72
17,1015,2023-02-27 23:59:00,72,sensor_72
17,1216,2023-02-28 23:59:00,72,sensor_72
14,1003,2023-03-01 23:59:00,72,sensor_72
26,1209,2023-03-02 23:59:00,72,sensor_72
22,983,2023-03-03 23:59:00,72,sensor_72
0,0,2023-03-04 23:59:00,72,sensor_72
0,0,2023-03-05 23:59:00,72,sensor_72
18,1116,2023-03-06 23:59:00,72,sensor_72
10,697,2023-03-07 23:59:00,72,sensor_72
21,1045,2023-03-08 23:59:00,72,sensor_72
16,1069,2023-03-09 23:59:00,72,sensor_72
19,1003,2023-03-10 23:59:00,72,sensor_72
0,0,2023-03-11 23:59:00,72,sensor_72
0,0,2023-03-12 23:59:00,72,sensor_72
21,1017,2023-03-13 23:59:00,72,sensor_72
23,1060,2023-03-14 23:59:00,72,sensor_72
14,918,2023-03-15 23:59:00,72,sensor_72
38,984,2023-03-16 23:59:00,72,sensor_72
20,836,2023-03-17 23:59:00,72,sensor_72
0,0,2023-03-18 23:59:00,72,sensor_72
0,0,2023-03-19 23:59:00,72,sensor_72
19,1074,2023-03-20 23:59:00,72,sensor_72
21,1158,2023-03-21 23:59:00,72,sensor_72
25,1082,2023-03-22 23:59:00,72,sensor_72
12,720,2023-03-23 23:59:00,72,sensor_72
10,895,2023-03-24 23:59:00,72,sensor_72
0,0,2023-03-25 23:59:00,72,sensor_72
0,0,2023-03-26 23:59:00,72,sensor_72
14,1023,2023-03-27 23:59:00,72,sensor_72
21,1004,2023-03-28 23:59:00,72,sensor_72
14,930,2023-03-29 23:59:00,72,sensor_72
21,1076,2023-03-30 23:59:00,72,sensor_72
10,874,2023-03-31 23:59:00,72,sensor_72
0,0,2023-04-01 23:59:00,72,sensor_72
0,0,2023-04-02 23:59:00,72,sensor_72
23,1084,2023-04-03 14:00:00,72,sensor_72
0,0,2023-01-01 23:59:00,74,sensor_74
0,0,2023-01-02 23:59:00,74,sensor_74
0,0,2023-01-03 23:59:00,74,sensor_74
0,1,2023-01-04 23:59:00,74,sensor_74
0,1,2023-01-05 23:59:00,74,sensor_74
6,7,2023-01-06 23:59:00,74,sensor_74
0,0,2023-01-07 23:59:00,74,sensor_74
0,0,2023-01-08 23:59:00,74,sensor_74
8,10,2023-01-09 23:59:00,74,sensor_74
17,18,2023-01-10 23:59:00,74,sensor_74
16,20,2023-01-11 23:59:00,74,sensor_74
17,22,2023-01-12 23:59:00,74,sensor_74
10,14,2023-01-13 23:59:00,74,sensor_74
0,0,2023-01-14 23:59:00,74,sensor_74
0,0,2023-01-15 23:59:00,74,sensor_74
14,16,2023-01-16 23:59:00,74,sensor_74
10,14,2023-01-17 23:59:00,74,sensor_74
10,20,2023-01-18 23:59:00,74,sensor_74
25,29,2023-01-19 23:59:00,74,sensor_74
12,18,2023-01-20 23:59:00,74,sensor_74
0,0,2023-01-21 23:59:00,74,sensor_74
0,0,2023-01-22 23:59:00,74,sensor_74
10,11,2023-01-23 23:59:00,74,sensor_74
7,9,2023-01-24 23:59:00,74,sensor_74
15,17,2023-01-25 23:59:00,74,sensor_74
24,32,2023-01-26 23:59:00,74,sensor_74
14,21,2023-01-27 23:59:00,74,sensor_74
0,0,2023-01-28 23:59:00,74,sensor_74
0,0,2023-01-29 23:59:00,74,sensor_74
